text,label
İğrenç nefsinizin küçücük çocuklara dokunan o pis ellerinizin mide bulandırıcı zihninizin de Allah belasını versin Sizin ve sizin gibi sapıkların can çekişerek geberdiğini görmek istiyorum Kahretsin pedofili sapkınları,informal
"Evet, 4. cadde Kennonda.. ...ölü bir piliç var ilgilenirseniz eğer.",neutral
Mağdur öylemi yapacağı işlerden geri kalmıştır köpek,informal
Dur işareti kaldırıldığında Bayan Reynoldsu gördünüz mü?,neutral
Adam evli sevgilisi de evli kadinin eski sevgilisi de evli adamin eski karisi kocasinin sevgilisinin eski sevgilisiyle gidiyor vay beee Nasil bir ulke olduk,informal
sfkgzmn Haber anlayışınıza sokayım,informal
bu korkaklığın göstergesi olurdu rezil kepaze olurdunuz amk,informal
Demir gibiyim yere çak girerim,informal
Bitmeyecek bir öykü,informal
Gavat koca türbanlı karısını siktiriyor,informal
İmanından şüphe etmeye başladım Allah seni ıslah etsin ne diyeyim Müslüman kardeşine kafir diyen haklıysa ne alâ değilse kendisine döner Seni Allah a havale ediyorum,informal
8 takımın katıldığı sezonda FC Santa Coloma şampiyonluğu kazandı.,formal
İki dakikalığına Jedi Efendiliği oynamayı bırakabilir miyiz?,neutral
Garrett ile konuşmaya sen de gelir misin?,neutral
Hillman virajda savruluyor.,neutral
Sana tavsiyem o serseriIerden iyi bir intikam aIman.,neutral
Ankara Üniversitesi Hukuk Fakültesi mezunudur.,formal
Günlerdir bu sitede gizliliğe önem veren göt sikicisi arıyorum hala bulamadım,informal
YÖNLENDİRME Galatasaray Profesyonel Futbol Takımı 1990-91 sezonu,formal
allah akıl vermiş ki doğru ve yanlışı ayırabilesin diye,informal
Bu heriflerin İtalyan hükümeti ile aynı cevabı vereceklerinin farkında mısın?,neutral
Bu gerçekten büyük bir değişiklik.,neutral
Oğlundan sonra yerine tahta torunu Sultan Mehmed'i çıkarır.,formal
Bana söylemekle doğru şeyi yaptın.,neutral
"Şiir gibi, Dünyanın ejderhasını beni Dünyanın cehenneminden kurtarması.",neutral
dağ çayı fenomenal,informal
ee siz değişimini koymazsanız biz koyarız,informal
"Bu, planımızın bir parçası değildi.",neutral
"Kitler ekmek su gibi satılır olmuş, ticaretine bile döktülerse işi.. Maalesef gitmek gereken yerlerde içinde kurşun olmayan bu cihazla bir kaç defa beni vurdular.",informal
Benden sakladıkların varmış Sammy.,neutral
Azerbaycan halkının sıkıntılarını konu ettiği pek çok eserini yurt dışına kaçırarak yayınlanmasını sağlamıştır.,formal
"Çamaşır makinesi camasirla çalışır zaten, suyu napcan",informal
Neyi açıklamamı istiyorsun?,neutral
insan nasıl bu kadar çirkinleşebilir,informal
2009 Eurovision Şarkı Yarışması'nda Rusya'da İspanya'yı La noche es para mí adlı şarkıyla temsil etti.,formal
Seçilen başkanlar orada yaşamaktadır ve Ermenistan Millî Galerisi orada bulunmaktadır.,formal
kafir demokratlar olduğunu siz nereden bilebiliyorsunuz ben de asla bunu anlayamıyorum insanların dini inancıyla ilgili olan durumları onlar açıkça ifade etmedikçe nasıl yaftalayabiliyorsunuz,informal
"Nevşehir'e uzaklığı 88, Kozaklı'ya uzaklığı 8 Km.",formal
"Canım Tom, lütfen çatal kaşık getir.",neutral
Bana bir gelecek veremezsin hadi byee,informal
Yerim seni ben şeker,informal
Kendine dikkat et Veronika.,neutral
Sadece nasıl öldürürüm onu söyle.,neutral
S etmek antidepresandır,informal
asaletin ete kemiğe bürünmüş hali,informal
"Bu maçta 45 dakika forma giyen oyuncu, hocası tarafından stoper mevkiinde görevlendirildi.",formal
Sen ne zamandan beri onunla birliktesin?,neutral
Lance Armstrong emeklilikten döndü ve Contador'la aynı takımda yer aldılar.,formal
"Eric, grubu dışarıdan birilerinin yönetmesinden hoşlanmadı ve kayıt çalışmaları ile provaları durdurdu.",formal
"Ve o çiçek kızgın Japon canavar, Godzilla.",neutral
kadroya bak şampiyonlar ligi,informal
Gecenin sinde mail atıp rapora aylık trend ekleyip bla bla yapmamı isteyen müdür suyundan da koyam mı canım,informal
Bir gazeteci olarak değil bir kadın olarak şu sözleri söyleyen herkesten nefret etmen gerekirken bu ülkede her gün onlarca kadın çocuk taciz tecavüze uğrarken öldürülürken buna neden olanları baştacı yapmanız kaleminizin satılık olduğu anlamına gelir Katilin partisi olmaz,informal
İlk sezonunda Botafogo formasıyla 18lig maçına çıkmış ve 2 de gol atmıştır.,formal
Stéphane Mallarmé ve Charles Baudelaire ile de arkadaştı ve ikisinin de portrelerini çizdi.,formal
Eser Titian'ın en meşhur çalışmalarından biridir.,formal
Çok çok fazla çökmüş burada,informal
Ayakkabılarımı dışarda bırakmamaya on kat daha fazla dikkat edeceğim ne insanlar varmış ya,informal
Hanım da konağına sık sık temizliğe giderdi.,neutral
Bu coğrafi yayılım içinde ayrıca Karpatlar parçalanır ; bir kısmı güneyde kalır.,formal
Seni buraya getirmek Darrenın haftalar sonra yaptığı tek olumlu iş oldu.,neutral
Generalfeldmarschall '' Paul von Hindenburg '' ' ( 1847-1934 ),formal
Heralde tt olmak rektörün hoşuna gitti reklamın iyisi kötüsü olmaz vur kırbacı öğrenciye,informal
allah sabır versin,informal
2. Lig ekiplerinden İnegölspor'da oynamaktadır.,formal
( 2 ) ' '' Indiana Pacers '' ' - ( 6 ) Philadelphia 76ers :,formal
Ağzını burnunu yerimmmmm,informal
"Doğal birimler, SI ve diğer birim sistemleri ile karşılaştırıldıklarında, hem avantajları hem de dezavantajları vardır :",formal
Daha sonra NTV'ye geri dönerek ekonomi üzerine programlar ve ropörtajlar yaptı.,formal
tüba üstün başarılı genç bilim insanı ödülü sosyal bilimler alanında kızım doç dr tuba durmuş a verildi gururluyuz,informal
Sonrasında buraya geldik. Onu satmadığını gördüm. Hâlâ bana karşı hisleri olduğunu düşündüm.,neutral
İkinci en büyük şehri ise kırsal alan olarak yönetilmekte olan Touba’dır ve nüfusu yarım milyonu bulmaktadır.,formal
Mısır'da seçim işlemleri Kahire büyükelçiliğinde ve İskenderiye başkonsolosluğunda yapılmıştır.,formal
bunu asın gitsin,informal
Üçü de bir arada olmazsa hiç bir işe yaramaz.,neutral
Ama çünkü onlar perdenin arkasında...,neutral
Tuncay Özkan'la birlikte Kanal D ve son olarak da Kanaltürk'te çalışmıştır.,formal
Profesyonel kariyerine VfL Wolfsburg kulübünde başladı.,formal
kardeşim ne küçümsedin tavuğu yaa allah muhtaç eder valla korkmuyolarda hiç biz tavuk yiyoruz uygun fiyat çünkü hanım abla,informal
e senin ben gotunu sikim o zaman,informal
ya mal arkadasim benim aglamama sebep olacak sekilde ustume gelip agladigimda kahkaha atmisti xstx ler ölsün lutfen,informal
"- Kariyerimi mahveder, hayatımı.",neutral
Kardemir Karabükspor da forma giymektedir.,formal
Doğrusu dünyada rahat olmak için aptal olmak lazım Sabahattin Ali,informal
"Balıkesir iline 129 Km., Dursunbey ilçesine 52 Km.",formal
Dünyayı kurtarma gibi bir arzum yok.,neutral
Bu kendimi daha hissettiriyor.,neutral
Anil Simseks i de terk ediyorum pezevenk serefsiz,informal
Pullar ilk durumda yalnız Büyük Britanya ve İrlanda Birleşik Krallığı içinde kullanıyordu.,formal
YÖNLENDİRME Kohgiluye ve Buyer Ahmed Eyaleti,formal
teşkilatların ender yetiştirdiği başarılı bir kardeşimize beykoz da devam ediyor,informal
"Önce Bucky, şeyi sallandığına göre.",neutral
"Çok komiksin ya, burun deliklerini kapat gülerken, corona var",informal
( bu dönem Işın Karaca ile çalışmıştır. ),formal
Romanı uyarlanan yazar : Isaac Bashevis Singer,formal
Kolej'deki ilk senesinde Darren Collison'ın yedeği olarak takımda yer alıp kenardan oyuna girip savunmayı yükseltmesi ve enerji getirmesi amacı ile oynatıldı.,formal
bu pezevenk hala iddia mı oynuyor helal parayı haram yapacak müptezel,informal
"Pekala, koridor binanın altındaki bir sığınağa gidiyor.",neutral
Demek ki senin kız bu odalardan birinde.,neutral
Premier League ekiplerinden Hull City'de forma giymektedir.,formal
"Bu kadar yıl sonra sizinle karşılaşmak çok güzel oldu, hem de ikimiz de New Yorkda yaşıyormuşuz.",neutral
sokayım düzenine,informal
hayatıma bu kadar salak insanı almayı nasıl başardım anlamıyorum,informal
"Ve şimdi, o zamanki gibi, onu saran korku değil sadece huzursuzluk.",neutral
Bu yeni değilki bizler burda bunları biliyoruz benim yaşadığım bavyera eyaleti polisi çok sıkı izin,informal
*Tüm takımlar Michelin lastiklerle yarışacak.,formal
Bakalım doğru anlamış mıyım?,neutral
Subext Çeviri Takımı subext@turkcealtyazi.org,neutral
Onu kurtardığını mı sanıyorsun?,neutral
- Demek aslında resmi bir partiymiş.,neutral
"Colin Baker, Altıncı Doktor rolüyle son kez görünmüştür.",formal
Will olmadan Stronghold Üçlüsünü ortaya çıkaramayız.,neutral
Karacaahmet Mezarlığı'nda eşinin yanına defnedilmiştir.,formal
"Elbette bunda, alınacak ibret var, fakat onların ekserisi ibret alıp da iman etmezler.",neutral
mehtapBozaslan Çağrı karışma lan kıza seni öldürürüm,informal
"J. J. Abrams ; Sen. Alex Kurtzman, Roberto Orci ; Oyuncular, Chris Pine, Zachary Quinto, Karl Urban, John Cho, Zoe Saldana, Leonard Nimoy, Eric Bana, Anton Yelchin, Simon Pegg, Ben Cross, Winona Ryder",formal
"Yarın onları almayı unutma, tamam mı?",neutral
-Hayır. -Eşcinsel gruplarla pek çok eyleme aktif olarak katıldığınız doğru mu?,neutral
"Pekâlâ, 3 yarışmacımız kaldı.",neutral
"Diyet yaparken düzenli olarak tartılmak dost mudur, düşman mı?",informal
YÖNLENDİRME San Francisco Film Eleştirmenleri Dairesi,formal
sosyetenin cilalı mermer taşlarında büyüdün sanki amcık,informal
Demek ki birden bire çocukların asiliklerini ispatlayabilecekleri bir şey oldum.,neutral
Buna dokunmana kim izin verdi ?,neutral
"Ve evet, ona karşı hislerim var.",neutral
"' '' Grevenkrug '' ' Almanya'nın kuzeyinde Schleswig-Holstein eyâletinde, Rendsburg-Eckernförde iline bağlı bölge.",formal
12 yaşlarında zenci bir çocuk.,neutral
ablama döl fışkırdı,informal
' '' Ali Ahamada '' ' - ' '' Kayserispor '' ' 2016-,formal
fakiriz ama salak degiliz,informal
İşte bu adamı yakıcı bir ateşe yaslayacağım.,neutral
"Aynı yıl, bakanlık tarafından ABD'de ortaöğrenim kurumlarında inceleme yapmak için sağlanan bir burs kazandı.",formal
diğerleri ölsün mü yani napalim lens mi takalım xbhshshz,informal
"Malumunuz, evimde Aralık ayı içinde müzik konserleri düzenleyeceğim.",neutral
"Otto nun yerindeler, Donny ve Freb le beraber.",neutral
diyete başladım hayırlı olsun favı alırım,informal
MS 731 yılına kadar olan Bede tarafından kaleme alınan tarihi anlatım yetersizdir.,formal
"Seni kitap okuyan insanlarla tanıştıracağım. Hayat, ancak böyle insanlarla bir araya geliyorsan yaşanmaya değer olur.",informal
Zamanında Kudüs'teki Yahudilerle yakın bağları vardı.,formal
"Okumuşun cahili, acemi çomara benzer. Sağa sola boşuna havlayıp sürüye kurt getirir. Ortalıkta bu kadar kurt dolanıyo",informal
Halen Acıbadem Üniversitesi mütevelli heyeti üyesidir.,formal
YÖNLENDİRME 500. Yıl Vakfı Türk Musevileri Müzesi,formal
Ankara Üniversitesi Hukuk Fakültesi mezunudur.,formal
80 aldım bro mutluyum,informal
hiçbir şehir denizsiz olmamalı,informal
Tatlı soytarı bir kızım var Adı Hürrem,informal
Eudokia Angelina '' ( ''Ευδοκία Αγγελίνα '' ),formal
"Yayınladığı ders programlarının bir çoğunu, o dönemde seçtikleri uzman kadroların yanı sıra TRT'nin kendi bünyesindeki seslendirme sanatçıları da sunmuştur.",formal
Kalanı Harflerin Adamlarının kitaplarından geldi.,neutral
Bu sinsi orospu çocuğunu kampa götürün.,neutral
bire zındık bire gafil ne oldu da döndün bu kadar,informal
"Lütfen, dışarıda hayaletleri arıyoruz.",neutral
Düşünsene ya bulamasaydık?,neutral
Belki senin için bir şeyleri kolaylaştırabilirim.,neutral
Yönetim merkezi eyalete adını veren Kirman'dır.,formal
bu mesajı bir kadından aldigima mi yanam yoksa bana pezevenk mualemesi yapmasına mı yanam bilemedim,informal
Selam ben travesti Asalet göğüs kalça cm penis ile sanal sex yapıyorum görüntülü veya sesli hertürlü fantazi sohbet ve küfür lü seks için Whatsapp,informal
"Tobey Maguire, Willem Dafoe, Kirsten Dunst",formal
Bana bu tehditlerde bulunan adam kendisini hacı hoca olarak gösterip genç kızlardan aldığı çıplak fotoğraflarla tehdit ediyor.,informal
Bu şerefsiz tam bir pezevenktir ahlaksız piçtir.,informal
Bana güveniyorsun değil mi?,neutral
Ve sonunda o yaptığını da yaptın. Nankörlerden birisin sen.,neutral
İşçi milletinin anasını avradını sikeceksin!,informal
Bu hafta ettiği her öğle yemeğinden bahsetti ve 3ünde taco yemiş.,neutral
Nurbanu kim yeni cinin mi kancik,informal
Sokayım boktan dünya düzenine,informal
"Yaşamayı ciddiye alacaksın,",informal
yanakları şişko olan kızların hepsi mi tatlı olur ya,informal
Fransayla aradaki saat farkını biliyor musun?,neutral
Ver o şapkayı bana olayını ben yaptım.,neutral
Yoldaydınız ve okuldan eve geliyordunuz. Sonra neler olduğunu bana anlatabilir misin?,neutral
YÖNLENDİRME Nahçıvan Özerk Sovyet Sosyalist Cumhuriyeti,formal
Hekimlik zamanımda bu aletlerin yarısı daha bulunmamıştı.,neutral
Ancak gönül ve akıl sahipleri düşünüp ibret alır.,neutral
YÖNLENDİRME Arnavut Abdurrahman Abdi Paşa,formal
İki gece önce kana doğru koştum.,neutral
adamda tip desen yok. Fizik desen yok. Bu adamın neyini sevdin,informal
"Bu kadar nefret olmaz ! Ak Partili Şile Belediyesi, Ahşap Banklardan İstanbul Büyükşehir Belediyesi yazılarını söküp, Şile Belediyesi yazarak, Şileye hizmet götürdüğünüzü mü zannediyorsunuz?",informal
Bölgenin güneyinde Litvanya yer almaktadır.,formal
git gelme buraya sakın gelirsen bacağını kırarım,informal
Geriye bu kareler kalmadı. 23 Temmuzda en net görüntüsünü göreceğiz daha kısmetse. Karacabey Longoz Fotoğrafıyla biz de haberde yerimizi aldık bu arada,informal
"Mülkiye Mektebi'ni bitirmiş, Çatalca mutasarrıflığına atanmıştır.",formal
"' '' Rüde '' ' Almanya'nın kuzeyinde Schleswig-Holstein eyâletinde, Schleswig-Flensburg iline bağlı bölge.",formal
"Diğer tarafı ise, biliyorum ki Amir Yardımcısı bu sabah...",neutral
Ne düşünüyorum biliyor musun?,neutral
"Kefaletle serbest kalıp mahkemeye çıkmamak, Ağustos ayında 3 saldırı. Liste uzuyor.",neutral
1. Lig ekiplerinden Balıkesirspor'da oynamaktadır.,formal
milyon insan sizlerden gelecek olumlu bir yanıt bekliyor BİZLERE bir kere şans tanıyın biz söz veriyoruz,informal
"Şimdi, Bad News Bearsı izleyeniniz var mı?",neutral
bir çocugu dini kin sebebiyle babasindan ayrimak onu babadan mahrum etmek ancak alçak serefiz acimasiz,informal
Almanya'da gerçekleşen 2006 FIFA Dünya Kupası'nda H Grubu açılış maçında İspanya ile Ukrayna arasındaki karşılaşmayı yönetti.,formal
Adana ! ! Adıyaman ! ! Ankara ! ! Gaziantep ! ! İstanbul ! ! İzmir ! ! Elâzığ ! ! Malatya ! ! Mardin ! ! Mersin ! ! Siirt ! ! Şanlıurfa ! !,formal
Kayıt cihazını al ve gözden uzak kal.,neutral
Daniela Hantuchová '' ( Çeyrek Finalist ) '',formal
"¶ Ne yapacağımı bilmiyorum, hep karanlıktayım",neutral
Bu farklı amaç öncelikle 78 devirli taşplakların temizlenerek yeniden basımını getirdi gündeme ve Kalan bunu Türkiye'de ilk gerçekleştiren kurum olma özelliğini de kazandı.,formal
"Her gün, biraz daha fazla.",neutral
"Arnavutluk, ülke genelinde iki şubesi var",formal
"Terry O'Quinn, adayla bağlantı kurmaya çalışan John Locke'ı oynadı.",formal
Sızlanmayı kes de gidip şu telsizi adam et.,neutral
Kitapta Tom Sawyer ile arkadaşı Huckleberry Finn'in Mississippi'de birbirinden heyecanlı maceralarına tanık oluyoruz.,formal
- Liderlik potansiyeli yokmuş bende. Ne yaptın?,neutral
Allahım ülkemizde yorum yapan kişilere bakın Demet Akalın ve murat övüc Gerçekten bu ikisinin yorumuna mı kaldık biz,informal
Linkin Park gurubunun kurucularındandır ve hâlâ gurubun üyelerindendir.,formal
Kimliklerini teşhir edemezsin.,neutral
Filmin nihai hasılatı Birleşik Devletler'de 66 milyon dolar ve dünyanın geri kalanında 56 milyon dolar olmak üzere toplam 122 milyon dolar oldu.,formal
Şarkıcı Norma Zimmer ile iyi bir ikili oluşturdu.,formal
ismailsaymaz Balici tayfaya selam olsun,informal
- Zaman ayırdığınız için teşekkürler.,neutral
Zamanında ilkokul mezunu vaiz bir soytarı ortalıkta aydın edasıyla gezinen düşük profilli karakterleri marabası yapmış al sana işin politik psikolojisi Ben olsam sesimi keser ve otururdum olduğum yerde,informal
Çocuğun sende olduğu sürece savunmasız olacaksın.,neutral
ABD de şiddetinde deprem olmuş ıyi olmuş deyip sevinenler Allah ın sopasi yok diyenlerde beyin ariyorumdur,informal
hayırlı mübarek olsun inşallah rabbim hakkıyla ve samimiyetle hizmet etmeyi nasip etsin,informal
==== ( 2 ) Orlando Magic - ( 6 ) Atlanta Hawks,formal
ne oldu lan sana ne girdi çıktı hani şu aşifte mengü diyordu ya siz 2019 zu düşünün mille,informal
Hay sokam temas bağımlılığınıza sanarsın hepsinin eli manitada,informal
Bütçenin yarısını Kanada hükümeti sağladı.,formal
Bok yolu bitince sagda sidik pansiyonda kalabilir cjxnnd,informal
*Yiğit : `` ''Seni Yerler '' '' ( Sezen Aksu ),formal
YÖNLENDİRME I. Aleksandır ( Bulgaristan ),formal
